location_name,date,temperature_c,precipitation_mm,humidity_pct,o3,pm1,pm10,pm25,relativehumidity,temperature,um003,year,month,tourist_arrivals
Phora Durbar Kathman,2022-10-01,21.59,0.03,82.03,-0.999,,,,,,,2022,Oct,88582
Phora Durbar Kathman,2022-10-02,22.4,2.09,77.25,-0.999,,,,,,,2022,Oct,88582
Phora Durbar Kathman,2022-10-03,22.72,12.02,82.5,-0.999,,,,,,,2022,Oct,88582
Phora Durbar Kathman,2022-10-04,20.85,12.69,92.7,-0.918,,,,,,,2022,Oct,88582
Phora Durbar Kathman,2022-10-05,19.75,23.73,89.66,-0.999,,,,,,,2022,Oct,88582
Phora Durbar Kathman,2022-10-06,19.63,17.99,83.72,-0.999,,,,,,,2022,Oct,88582
Phora Durbar Kathman,2022-10-07,20.44,6.21,88.69,-0.999,,,,,,,2022,Oct,88582
Phora Durbar Kathman,2022-10-08,20.65,1.87,89.91,-0.842,,,,,,,2022,Oct,88582
Phora Durbar Kathman,2022-10-09,20.71,5.8,90.71,-0.999,,,,,,,2022,Oct,88582
Phora Durbar Kathman,2022-10-10,20.09,1.05,82.5,-0.999,,,,,,,2022,Oct,88582
Phora Durbar Kathman,2022-10-11,20.23,3.08,85.02,-0.999,,,,,,,2022,Oct,88582
Phora Durbar Kathman,2022-10-12,19.25,3.4,82.8,-0.999,,,,,,,2022,Oct,88582
Phora Durbar Kathman,2022-10-13,18.76,0.29,81.83,-0.999,,,,,,,2022,Oct,88582
Phora Durbar Kathman,2022-10-14,18.55,0.05,74.29,-0.999,,,,,,,2022,Oct,88582
Phora Durbar Kathman,2022-10-15,18.83,0.02,78.01,-0.999,,,,,,,2022,Oct,88582
Phora Durbar Kathman,2022-10-16,18.92,0.0,77.78,-0.999,,,,,,,2022,Oct,88582
Phora Durbar Kathman,2022-10-17,18.31,0.0,69.15,-0.999,,,,,,,2022,Oct,88582
Phora Durbar Kathman,2022-10-18,17.87,0.0,71.16,-0.999,,,,,,,2022,Oct,88582
Phora Durbar Kathman,2022-10-19,17.14,0.0,74.85,-0.999,,,,,,,2022,Oct,88582
Phora Durbar Kathman,2022-10-20,17.12,0.0,75.98,-0.999,,,,,,,2022,Oct,88582
Phora Durbar Kathman,2022-10-21,17.68,0.0,68.93,-0.999,,,,,,,2022,Oct,88582
Phora Durbar Kathman,2022-10-22,17.92,0.0,62.98,-0.876,,,14.0,,,,2022,Oct,88582
Phora Durbar Kathman,2022-10-23,18.25,0.0,58.76,-0.999,,,,,,,2022,Oct,88582
Phora Durbar Kathman,2022-10-24,18.59,0.0,66.16,-0.999,,,,,,,2022,Oct,88582
Phora Durbar Kathman,2022-10-25,16.93,0.0,87.68,-0.999,,,,,,,2022,Oct,88582
Phora Durbar Kathman,2022-10-26,16.71,0.01,85.1,-0.999,,,,,,,2022,Oct,88582
Phora Durbar Kathman,2022-10-27,16.31,0.0,82.59,-0.999,,,,,,,2022,Oct,88582
Phora Durbar Kathman,2022-10-28,16.77,0.0,80.55,-0.999,,,,,,,2022,Oct,88582
Phora Durbar Kathman,2022-10-29,16.94,0.0,79.34,-0.999,,,,,,,2022,Oct,88582
Phora Durbar Kathman,2022-10-30,17.45,0.0,78.89,-0.999,,,,,,,2022,Oct,88582
Phora Durbar Kathman,2022-10-31,17.88,0.0,76.36,-0.999,,,,,,,2022,Oct,88582
Phora Durbar Kathman,2022-11-01,17.28,0.0,79.03,-0.999,,,,,,,2022,Nov,72653
Phora Durbar Kathman,2022-11-02,16.61,0.0,82.69,-0.999,,,,,,,2022,Nov,72653
Phora Durbar Kathman,2022-11-03,16.36,0.0,87.79,-0.959,,,48.0,,,,2022,Nov,72653
Phora Durbar Kathman,2022-11-04,17.08,0.0,82.79,-0.463,,,53.6,,,,2022,Nov,72653
Phora Durbar Kathman,2022-11-05,17.59,0.0,78.23,-0.566,,,39.8,,,,2022,Nov,72653
Phora Durbar Kathman,2022-11-06,17.04,0.0,78.08,-0.804,,,38.4,,,,2022,Nov,72653
Phora Durbar Kathman,2022-11-07,16.39,0.0,82.62,-0.28,,,34.6,,,,2022,Nov,72653
Phora Durbar Kathman,2022-11-08,15.99,0.0,88.67,-0.214,,,41.3,,,,2022,Nov,72653
Phora Durbar Kathman,2022-11-09,16.09,0.0,80.25,-0.125,,,41.2,,,,2022,Nov,72653
Phora Durbar Kathman,2022-11-10,15.7,0.0,74.47,-0.159,,,41.2,,,,2022,Nov,72653
Phora Durbar Kathman,2022-11-11,15.04,0.0,79.17,-0.539,,,47.6,,,,2022,Nov,72653
Phora Durbar Kathman,2022-11-12,14.88,0.0,74.21,-0.623,,,43.1,,,,2022,Nov,72653
Phora Durbar Kathman,2022-11-13,14.4,0.0,75.06,-0.612,,,42.9,,,,2022,Nov,72653
Phora Durbar Kathman,2022-11-14,14.94,0.0,66.74,-0.473,,,55.8,,,,2022,Nov,72653
Phora Durbar Kathman,2022-11-15,15.02,0.0,75.45,-0.357,,,55.6,,,,2022,Nov,72653
Phora Durbar Kathman,2022-11-16,14.68,0.07,79.63,-0.396,,,48.4,,,,2022,Nov,72653
Phora Durbar Kathman,2022-11-17,14.01,0.0,78.86,-0.33,,,53.5,,,,2022,Nov,72653
Phora Durbar Kathman,2022-11-18,13.64,0.0,74.24,-0.387,,,56.8,,,,2022,Nov,72653
Phora Durbar Kathman,2022-11-19,15.26,0.0,69.98,-0.359,,,55.8,,,,2022,Nov,72653
Phora Durbar Kathman,2022-11-20,15.7,0.0,71.62,-0.399,,,40.9,,,,2022,Nov,72653
Phora Durbar Kathman,2022-11-21,15.19,0.0,78.2,-0.284,,,42.1,,,,2022,Nov,72653
Phora Durbar Kathman,2022-11-22,15.0,0.0,76.89,-0.335,,,48.7,,,,2022,Nov,72653
Phora Durbar Kathman,2022-11-23,14.13,0.0,74.61,-0.999,,,,,,,2022,Nov,72653
Phora Durbar Kathman,2022-11-24,14.0,0.0,68.98,-0.468,,,39.7,,,,2022,Nov,72653
Phora Durbar Kathman,2022-11-25,16.49,0.0,58.15,-0.257,,,55.4,,,,2022,Nov,72653
Phora Durbar Kathman,2022-11-26,16.02,0.0,63.82,-0.392,,,61.6,,,,2022,Nov,72653
Phora Durbar Kathman,2022-11-27,14.38,0.0,76.3,-0.369,,,41.4,,,,2022,Nov,72653
Phora Durbar Kathman,2022-11-28,13.96,0.0,72.96,-0.708,,,43.6,,,,2022,Nov,72653
Phora Durbar Kathman,2022-11-29,14.9,0.0,68.62,-0.182,,,47.6,,,,2022,Nov,72653
Phora Durbar Kathman,2022-11-30,15.08,0.0,67.55,-0.616,,,60.2,,,,2022,Nov,72653
Phora Durbar Kathman,2022-12-01,13.87,0.0,65.13,-0.246,,,43.7,,,,2022,Dec,67932
Phora Durbar Kathman,2022-12-02,14.21,0.0,66.99,-0.433,,,45.1,,,,2022,Dec,67932
Phora Durbar Kathman,2022-12-03,14.13,0.0,67.91,-0.372,,,46.5,,,,2022,Dec,67932
Phora Durbar Kathman,2022-12-04,14.23,0.0,67.97,-0.478,,,56.5,,,,2022,Dec,67932
Phora Durbar Kathman,2022-12-05,13.92,0.0,70.84,-0.258,,,40.0,,,,2022,Dec,67932
Phora Durbar Kathman,2022-12-06,13.23,0.0,67.06,-0.403,,,41.1,,,,2022,Dec,67932
Phora Durbar Kathman,2022-12-07,13.11,0.0,70.4,-0.349,,,41.0,,,,2022,Dec,67932
Phora Durbar Kathman,2022-12-08,13.3,0.0,64.6,-0.418,,,44.5,,,,2022,Dec,67932
Phora Durbar Kathman,2022-12-09,13.55,0.0,63.58,-0.44,,,53.8,,,,2022,Dec,67932
Phora Durbar Kathman,2022-12-10,14.1,0.0,64.72,-0.349,,,59.3,,,,2022,Dec,67932
Phora Durbar Kathman,2022-12-11,13.58,0.0,67.84,-0.507,,,54.9,,,,2022,Dec,67932
Phora Durbar Kathman,2022-12-12,13.81,0.0,65.28,-0.431,,,54.3,,,,2022,Dec,67932
Phora Durbar Kathman,2022-12-13,13.89,0.0,64.45,-0.374,,,76.9,,,,2022,Dec,67932
Phora Durbar Kathman,2022-12-14,13.1,0.0,68.99,-0.441,,,61.2,,,,2022,Dec,67932
Phora Durbar Kathman,2022-12-15,12.32,0.0,71.4,-0.322,,,69.9,,,,2022,Dec,67932
Phora Durbar Kathman,2022-12-16,11.76,0.0,71.55,-0.311,,,64.6,,,,2022,Dec,67932
Phora Durbar Kathman,2022-12-17,12.76,0.0,66.21,-0.226,,,70.2,,,,2022,Dec,67932
Phora Durbar Kathman,2022-12-18,13.41,0.0,71.41,-0.349,,,76.3,,,,2022,Dec,67932
Phora Durbar Kathman,2022-12-19,13.3,0.0,77.04,-0.458,,,57.3,,,,2022,Dec,67932
